SITE_ID,LATITUDE,LONGITUDE,MAX_HEIGHT_M,SITE_NAME,STATUS
201927,-33.865821,151.216234,0.0,"Olympic Triathlon Venue Opera House BENNELONG POINT",NO_MATCH_MANUAL_CHECK
201928,-33.724814,150.680675,0.0,"Olympic Rowing Venue Penrith Lakes PENRITH",NO_MATCH_MANUAL_CHECK
20193,-20.11516,141.317816,0.0,"Dalgonally Station Homestead via JULIA CREEK",NO_MATCH_MANUAL_CHECK
201934,-33.755201,151.284178,0.0,"Bayfield Hotel 834 Pittwater Road DEE WHY",NO_MATCH_MANUAL_CHECK
201938,-33.874362,150.953581,0.0,"37 Barbara St FAIRFIELD",NO_MATCH_MANUAL_CHECK
20194,-26.497239,150.101743,0.0,"Rural Fires Site Clovelly via MILES",NO_MATCH_MANUAL_CHECK
201941,-33.865619,151.141652,0.0,"Olympic Marathon Venue SYDNEY",NO_MATCH_MANUAL_CHECK
201944,-34.45751,150.746393,0.0,"Ridleys Ridge KEMBLA STATE FOREST",NO_MATCH_MANUAL_CHECK
201946,-33.81391,151.189235,0.0,"Optus Site Gore Hill Freeway Hampton Rd overpass ARTARMON",NO_MATCH_MANUAL_CHECK
201948,-33.799118,150.983833,0.0,"Coca Cola Amatil 128 Briens Rd NORTHMEAD",NO_MATCH_MANUAL_CHECK
201953,-33.933467,151.158592,0.0,"St George Rowing Club 3 Levey St ARNCLIFFE",NO_MATCH_MANUAL_CHECK
201955,-33.710638,151.296028,0.0,"Optus/Vodafone Site cnr Pittwater Rd and Wakehurst Parkway NARRABEEN LAKES",NO_MATCH_MANUAL_CHECK
201956,-33.935762,151.164904,0.0,"Sydney International Terminal MASCOT",NO_MATCH_MANUAL_CHECK
201960,-33.268247,151.440192,0.0,"Dulmison Australia 4 Dulmison Ave WYONG",NO_MATCH_MANUAL_CHECK
201963,-33.875646,151.222192,0.0,"1 Kings Cross Rd RUSHCUTTERS BAY",NO_MATCH_MANUAL_CHECK
201966,-33.731671,151.30158,0.0,"1058 Pittwater Rd COLLAROY",NO_MATCH_MANUAL_CHECK
201970,-29.677143,152.940102,0.0,"Grafton Correctional Centre Hoof St GRAFTON",NO_MATCH_MANUAL_CHECK
201982,-33.912139,151.101396,0.0,"38 Anzac Square CAMPSIE",NO_MATCH_MANUAL_CHECK
201993,-33.774239,150.676645,0.0,"Fire Control Centre Jeanette St REGENTVILLE",NO_MATCH_MANUAL_CHECK
201994,-33.84826,151.06827,0.0,"Hutchison Site cnr Herb Elliott & Showground Rds HOMEBUSH BAY",NO_MATCH_MANUAL_CHECK
2020,-16.471863,134.286164,0.0,"Telstra Radio Terminal ARNOLD",NO_MATCH_MANUAL_CHECK
202002,-34.419591,150.897734,0.0,"61 Church St WOLLONGONG",NO_MATCH_MANUAL_CHECK
202003,-34.401484,150.896012,0.0,"145 Princess Highway FAIRY MEADOW",NO_MATCH_MANUAL_CHECK
202007,-33.597153,150.754674,0.0,"Cnr Francis & East Market Sts RICHMOND",NO_MATCH_MANUAL_CHECK
202009,-34.04238,150.764123,0.0,"80 Hartley Rd SMEATON GRANGE",NO_MATCH_MANUAL_CHECK
202014,-33.702922,151.209619,0.0,"Optus 2 Minna Close BELROSE",NO_MATCH_MANUAL_CHECK
202020,-33.89863,151.065999,0.0,"41 Roberts Rd GREENACRE",NO_MATCH_MANUAL_CHECK
202025,-33.831816,151.203218,0.0,"192 Pacific Highway CROWS NEST",NO_MATCH_MANUAL_CHECK
202027,-33.882283,151.204215,0.0,"Telstra Site 10 Quay St ULTIMO",NO_MATCH_MANUAL_CHECK
202030,-34.598103,150.884522,0.0,"Bass Point Quarry SHELLHARBOUR",NO_MATCH_MANUAL_CHECK
202031,-33.733164,150.683581,0.0,"58 Leland Street PENRITH",NO_MATCH_MANUAL_CHECK
202032,-33.48751,150.149881,0.0,"Cnr Lithgow Road and Hassans Walls Road LITHGOW",NO_MATCH_MANUAL_CHECK
202035,-33.86341,150.96746,0.0,"Alcoa Factory Kiora Crescent YENNORA",NO_MATCH_MANUAL_CHECK
202046,-33.735944,150.663649,0.0,"NAS Tx site Prison Farm EMU PLAINS",NO_MATCH_MANUAL_CHECK
202047,-34.008594,151.05175,0.0,"11 Cleveland Place BONNET BAY",NO_MATCH_MANUAL_CHECK
202049,-33.797525,151.183089,0.0,"Cnr Albert Ave & Victor St CHATSWOOD",NO_MATCH_MANUAL_CHECK
202051,-33.939588,151.173585,0.0,"Met Bureau Office General Holmes Drive KYEEMAGH",NO_MATCH_MANUAL_CHECK
202052,-33.895018,151.196379,0.0,"Bay 8 Australian Technology Park Garden St EVELEIGH",NO_MATCH_MANUAL_CHECK
202055,-34.425978,150.889087,0.0,"325 Crown St WOLLONGONG",NO_MATCH_MANUAL_CHECK
202060,-32.177486,150.91694,0.0,"Abercairney Terrace ABERDEEN",NO_MATCH_MANUAL_CHECK
202061,-33.149982,148.16248,0.0,"55 Mathews Street PARKES",NO_MATCH_MANUAL_CHECK
202066,-33.373709,151.479371,0.0,"Nareen Gardens Nursing Home 5 Yakkala Street BATEAU BAY",NO_MATCH_MANUAL_CHECK
202071,-33.870646,151.195281,0.0,"Optus 26 to 32 Pyrmont Bridge Road PYRMONT",NO_MATCH_MANUAL_CHECK
202072,-33.925112,150.925759,0.0,"33a Scott Street LIVERPOOL",NO_MATCH_MANUAL_CHECK
202078,-30.984437,150.263686,0.0,"Fire Control Office Old Town Hall Conadilly Street GUNNEDAH",NO_MATCH_MANUAL_CHECK
202080,-33.414943,149.545834,0.0,"79 Corporation Avenue BATHURST",NO_MATCH_MANUAL_CHECK
202082,-34.457525,150.89379,0.0,"Port Kembla Wheat Terminal PORT KEMBLA",NO_MATCH_MANUAL_CHECK
202086,-32.051328,150.869187,0.0,"Rural Fire Service.Fire Control Centre. Main Street. SCONE",NO_MATCH_MANUAL_CHECK
202092,-34.355632,150.641145,0.0,"Commsite AVON DAM",NO_MATCH_MANUAL_CHECK
202096,-33.863453,151.214662,0.0,"Conservatorium of Music SYDNEY",NO_MATCH_MANUAL_CHECK
202097,-34.543813,148.335712,0.0,"Fire Control Centre Corner Niel and Bathurst Streets MURRUMBURRAH",NO_MATCH_MANUAL_CHECK
202099,-34.467994,150.807256,0.0,"Kembla Grange War Cemetery KEMBLA GRANGE",NO_MATCH_MANUAL_CHECK
202103,-33.863613,151.07268,0.0,"Stand 129-131 Market Building B FLEMINGTON",NO_MATCH_MANUAL_CHECK
202111,-30.711765,152.91947,0.0,"Fire Control Nambucca Shire Offices Princess Street MACKSVILLE",NO_MATCH_MANUAL_CHECK
202115,-34.878554,148.917128,0.0,"Optus Site Yass CEV Off Gums Rd YASS",NO_MATCH_MANUAL_CHECK
202122,-33.91241,151.197462,0.0,"Optus Site 46 O`Riordan St ALEXANDRIA",NO_MATCH_MANUAL_CHECK
202123,-34.19223,150.977159,0.0,"NSW Fire Station HELENSBURGH",NO_MATCH_MANUAL_CHECK
202125,-33.814655,151.03356,0.0,"Unit 9 38 South Street RYDALMERE",NO_MATCH_MANUAL_CHECK
202128,-34.435768,150.897329,0.0,"Cnr Corrimal and Swan Streets WOLLONGONG",NO_MATCH_MANUAL_CHECK
202133,-33.754264,150.702982,0.0,"273 High St PENRITH",NO_MATCH_MANUAL_CHECK
202136,-33.893952,151.050102,0.0,"Optus Site News Ltd 26-52 Liverpool Rd CHULLORA",NO_MATCH_MANUAL_CHECK
20214,-21.698833,139.518266,0.0,"Police Station Lethem Street DAJARRA",NO_MATCH_MANUAL_CHECK
202148,-33.843399,150.895318,0.0,"BOC Gases 428 Victoria St WETHERILL PARK",NO_MATCH_MANUAL_CHECK
202151,-35.669704,147.037711,0.0,"Railway Parade CULCAIRN",NO_MATCH_MANUAL_CHECK
202152,-35.717992,147.313032,0.0,"Wallace Street HOLBROOK",NO_MATCH_MANUAL_CHECK
202154,-33.97751,145.707589,0.0,"Napier Street GOOLGOWI",NO_MATCH_MANUAL_CHECK
202160,-33.632664,150.793905,0.0,"2 Rifle Range Rd SOUTH WINDSOR",NO_MATCH_MANUAL_CHECK
202162,-29.72227,152.946279,0.0,"26 Induna Street SOUTH GRAFTON",NO_MATCH_MANUAL_CHECK
202164,-33.723057,150.931929,0.0,"601 Sunnyholt Rd PARKLEA",NO_MATCH_MANUAL_CHECK
202167,-29.191103,152.59067,0.0,"SES site BARYULGIL",NO_MATCH_MANUAL_CHECK
202168,-29.427119,153.242837,0.0,"SES site HARWOOD",NO_MATCH_MANUAL_CHECK
202169,-29.571097,152.544544,0.0,"SES site JACKADGERY",NO_MATCH_MANUAL_CHECK
202170,-30.552432,153.001189,0.0,"SES site NANA GLEN",NO_MATCH_MANUAL_CHECK
202172,-29.476205,152.634757,0.0,"SES site TOWGAN RANGE",NO_MATCH_MANUAL_CHECK
202174,-33.931123,151.088198,0.0,"27 Leslie St LAKEMBA",NO_MATCH_MANUAL_CHECK
202180,-33.897418,151.048617,0.0,"62 Hume Highway CHULLORA",NO_MATCH_MANUAL_CHECK
20219,-20.700845,139.497537,0.0,"SES Local Headquarters Davis Road MOUNT ISA",NO_MATCH_MANUAL_CHECK
202192,-29.540376,150.573945,0.0,"Stephen Street WARIALDA",NO_MATCH_MANUAL_CHECK
202193,-33.883874,151.156285,0.0,"Vodafone Site 64 Renwick St LEICHHARDT",NO_MATCH_MANUAL_CHECK
202195,-33.381872,149.125253,0.0,"Orange Airport ORANGE",NO_MATCH_MANUAL_CHECK
2022,-16.451866,129.258841,0.0,"CB Repeater Site Mt Duncan NEWRY",NO_MATCH_MANUAL_CHECK
202203,-33.816745,151.00038,0.0,"33 Argyll St PARRAMATTA",NO_MATCH_MANUAL_CHECK
202206,-33.796871,150.958537,0.0,"Optus Site 122 Bungaree Rd PENDLE HILL",NO_MATCH_MANUAL_CHECK
202212,-33.860688,151.207424,0.0,"Quay West Suites 98 Gloucester St SYDNEY",NO_MATCH_MANUAL_CHECK
202213,-30.833927,149.76389,0.0,"RFS Site Willala Mtn Pilliga East State Forest via BOGGABRI",NO_MATCH_MANUAL_CHECK
202215,-34.466899,150.831778,0.0,"Lot 6 Princess Highway UNANDERRA",NO_MATCH_MANUAL_CHECK
202218,-33.792054,150.874653,0.0,"598 Great Western Hwy ARNDELL PARK",NO_MATCH_MANUAL_CHECK
202221,-33.415475,149.576812,0.0,"114 Rankin St BATHURST",NO_MATCH_MANUAL_CHECK
202225,-33.876107,151.229209,0.0,"100 Bayswater Rd RUSHCUTTERS BAY",NO_MATCH_MANUAL_CHECK
202229,-33.868464,151.205801,0.0,"75 York St SYDNEY",NO_MATCH_MANUAL_CHECK
20223,-22.348661,141.556681,0.0,"Middleton Hotel MIDDLETON",NO_MATCH_MANUAL_CHECK
202234,-33.806143,151.002733,0.0,"13-15 Oconnoll St PARRAMATTA",NO_MATCH_MANUAL_CHECK
202239,-32.907126,151.752891,0.0,"75 Elizabeth Street TIGHES HILL",NO_MATCH_MANUAL_CHECK
202240,-33.07939,151.44707,0.0,"Cnr Martinsville Road & Freeman Drive COORANBONG",NO_MATCH_MANUAL_CHECK
202243,-32.951607,151.61726,0.0,"Creek Reserve & Fourth Street BOOLAROO",NO_MATCH_MANUAL_CHECK
202245,-32.715859,151.539718,0.0,"Waterworks Road RUTHERFORD",NO_MATCH_MANUAL_CHECK
202249,-33.860511,151.016383,0.0,"Council Depot Cnr Chiswick Road & Killeen Street AUBURN",NO_MATCH_MANUAL_CHECK
202250,-33.906232,151.202623,0.0,"Green Square Railway Station (Underground)  ALEXANDRIA",NO_MATCH_MANUAL_CHECK
202251,-33.935427,151.166642,0.0,"Sydney International Airport Railway Station (Underground)  MASCOT",NO_MATCH_MANUAL_CHECK
202253,-34.423303,150.890787,0.0,"Kell Bldg 83-85 Market St WOLLONGONG",NO_MATCH_MANUAL_CHECK
202256,-33.873945,151.016289,0.0,"Sargents Pty Ltd 325 Chisolm Road AUBURN",NO_MATCH_MANUAL_CHECK
202260,-33.920889,150.832412,0.0,"185 Fifteenth Avenue WEST HOXTON",NO_MATCH_MANUAL_CHECK
202262,-30.040318,145.951519,0.0,"Airport BOURKE",NO_MATCH_MANUAL_CHECK
202263,-31.491111,145.838804,0.0,"Railway Parade North COBAR",NO_MATCH_MANUAL_CHECK
202269,-33.701633,151.099772,0.0,"35 Sefton Road THORNLEIGH",NO_MATCH_MANUAL_CHECK
202270,-33.836119,151.128785,0.0,"Plunkett Street off Punt Road GLADESVILLE",NO_MATCH_MANUAL_CHECK
202271,-33.701783,151.138587,0.0,"Kuring-Gai Bushfire Brigade Headquarters N of Golden Jubilee Oval  Esk Street WAHROONGA",NO_MATCH_MANUAL_CHECK
202272,-33.789677,151.267496,0.0,"10 Roseberry Street BALGOWLAH",NO_MATCH_MANUAL_CHECK
202273,-33.815966,151.239039,0.0,"10 Gurrigal Street MOSMAN",NO_MATCH_MANUAL_CHECK
202274,-33.835592,151.20865,0.0,"Bay 10 Harbour Bridge Middlemiss Street NORTH SYDNEY",NO_MATCH_MANUAL_CHECK
202275,-33.790003,151.135188,0.0,"211 Culloden Road MARSFIELD",NO_MATCH_MANUAL_CHECK
202276,-33.693222,151.222236,0.0,"Emergency Service Centre Thompson Drive TERREY HILLS",NO_MATCH_MANUAL_CHECK
202277,-33.815696,151.195398,0.0,"25 Station Street NAREMBURN",NO_MATCH_MANUAL_CHECK
202279,-33.878229,151.14073,0.0,"78 Dalhousie Street HABERFIELD",NO_MATCH_MANUAL_CHECK
20228,-21.258609,140.032505,0.0,"QR Site DRONFIELD",NO_MATCH_MANUAL_CHECK
202280,-33.857821,151.01731,0.0,"Cnr Chisholm & Chiswick Roads AUBURN",NO_MATCH_MANUAL_CHECK
202281,-33.76686,150.985291,0.0,"92 Seven Hills Road BAULKHAM HILLS",NO_MATCH_MANUAL_CHECK
202283,-33.709418,150.300275,0.0,"Emergency Centre Cnr Great Western Highway & Valley Road KATOOMBA",NO_MATCH_MANUAL_CHECK
202284,-33.872047,151.113623,0.0,"32 Cheltenham Road CROYDEN",NO_MATCH_MANUAL_CHECK
202285,-33.851715,151.116664,0.0,"15 Regatta Road FIVE DOCK",NO_MATCH_MANUAL_CHECK
202286,-33.551526,150.830379,0.0,"Cnr Kurmond & McKinnons Road WILBERFORCE",NO_MATCH_MANUAL_CHECK
202287,-33.853264,150.959163,0.0,"2 Foray Street WEST GUILFORD",NO_MATCH_MANUAL_CHECK
202289,-33.797113,150.999163,0.0,"75 O`Connell St NORTH PARRAMATTA",NO_MATCH_MANUAL_CHECK
202290,-33.7734,150.753108,0.0,"Corner of Gipps St and Fowler St CLAREMONT MEADOWS",NO_MATCH_MANUAL_CHECK
202291,-33.88714,151.092423,0.0,"Endfield Hall Coronation Parade STRATHFIELD",NO_MATCH_MANUAL_CHECK
202292,-33.773104,150.953724,0.0,"Unit 3/7 St James Place SEVEN HILLS",NO_MATCH_MANUAL_CHECK
202293,-33.88442,151.217847,0.0,"Vent Building Hutchinson Pl DARLINGHURST",NO_MATCH_MANUAL_CHECK
202294,-34.764276,149.696684,0.0,"56-58 Knox Street GOULBURN",NO_MATCH_MANUAL_CHECK
202295,-31.463082,151.128551,0.0,"Cnr Innes & Gill Streetst NUNDLE",NO_MATCH_MANUAL_CHECK
202297,-33.866584,151.206706,0.0,"80 Km Radius of SYDNEY",NO_MATCH_MANUAL_CHECK
202299,-33.819105,151.004128,0.0,"Dept of Housing 106-108 Church Street PARRAMATTA",NO_MATCH_MANUAL_CHECK
2023,-16.432129,129.617563,0.0,"Telstra Site Kildurk Aboriginal Community KILDURK",NO_MATCH_MANUAL_CHECK
202302,-33.885215,151.217775,0.0,"Eastern Distributor Ventilation Building 4 Hutchinson Place SURRY HILLS",NO_MATCH_MANUAL_CHECK
202304,-32.027949,151.954818,0.0,"23 Tate Street GLOUCESTER",NO_MATCH_MANUAL_CHECK
202312,-31.112288,150.972824,0.0,"Optus Site Lyehome via Woodside Dr NEMINGHA",NO_MATCH_MANUAL_CHECK
202315,-33.883611,150.892547,0.0,"93 Edensor Rd ST JOHNS PARK",NO_MATCH_MANUAL_CHECK
202316,-34.450217,150.435959,0.0,"Wingecarribee Fire Control Cnr Priestly and Etheridge Street MITTAGONG",NO_MATCH_MANUAL_CHECK
202317,-28.822032,153.347706,0.0,"7 Lancaster Drive GOONELLABAH",NO_MATCH_MANUAL_CHECK
20232,-19.012139,140.004308,0.0,"Telstra Radio Terminal SINGLE CREEK",NO_MATCH_MANUAL_CHECK
202324,-33.752202,150.77498,0.0,"Optus Site APG Forrester Rd ST MARYS",NO_MATCH_MANUAL_CHECK
202333,-33.909344,151.226575,0.0,"Optus Site Randwick Racecourse Carpark Doncaster Ave RANDWICK",NO_MATCH_MANUAL_CHECK
202336,-33.362178,151.446889,0.0,"Optus Site 37 Wyong Rd TUMBI UMBI",NO_MATCH_MANUAL_CHECK
202340,-33.308882,151.412971,0.0,"Optus Site Westfield Tuggerah Cobb St TUGGERAH",NO_MATCH_MANUAL_CHECK
202342,-33.722475,150.91608,0.0,"Parklea Correctional Centre Sunnyholt Road PARKLEA",NO_MATCH_MANUAL_CHECK
202352,-33.895287,151.201833,0.0,"Turanga Bldg 1 Phillip Street WATERLOO",NO_MATCH_MANUAL_CHECK
202357,-33.859852,151.215061,0.0,"Government House SYDNEY",NO_MATCH_MANUAL_CHECK
202361,-33.907276,151.200295,0.0,"Optus Site 9-13 O`Riordan St ALEXANDRIA",NO_MATCH_MANUAL_CHECK
202362,-31.343138,151.347233,0.0,"Nundle Shire Council Site Carinya North NUNDLE",NO_MATCH_MANUAL_CHECK
202367,-33.875224,151.19939,0.0,"Exhibition Centre Hall 5 DARLING HARBOUR",NO_MATCH_MANUAL_CHECK
202368,-33.877593,151.20107,0.0,"Pier St Bridge DARLING HARBOUR",NO_MATCH_MANUAL_CHECK
202371,-33.843668,151.204062,0.0,"Optus Site 162 Blues Point Rd MCMAHONS POINT",NO_MATCH_MANUAL_CHECK
202372,-35.321599,150.485273,0.0,"Bannister Point Mitchel Rd NARRAWALLEE",NO_MATCH_MANUAL_CHECK
202373,-35.381307,150.452602,0.0,"Canberra Cres BURRILL LAKE",NO_MATCH_MANUAL_CHECK
202374,-33.815774,151.021198,0.0,"Unit 5 24/28 River Road West PARRAMATTA",NO_MATCH_MANUAL_CHECK
202381,-34.741608,149.742904,0.0,"Goulburn Correctional Centre GOULBURN",NO_MATCH_MANUAL_CHECK
202383,-31.431349,152.908234,0.0,"Cnr Horton and William Street PORT MACQUARIE",NO_MATCH_MANUAL_CHECK
202387,-33.798585,151.000965,0.0,"Parramatta Correctional Centre Dunlop St NORTH PARRAMATTA",NO_MATCH_MANUAL_CHECK
202388,-33.855934,151.206064,0.0,"Pier 4 Hickson Road WALSH BAY",NO_MATCH_MANUAL_CHECK
202391,-33.869921,150.985034,0.0,"682 Woodville Rd GUILDFORD",NO_MATCH_MANUAL_CHECK
202394,-33.62221,150.809423,0.0,"17 Walker St SOUTH WINDSOR",NO_MATCH_MANUAL_CHECK
202399,-34.779321,149.219711,0.0,"Pinch Hill GUNNING",NO_MATCH_MANUAL_CHECK
202400,-35.362181,150.464648,0.0,"3/3 Deering St ULLADULLA",NO_MATCH_MANUAL_CHECK
202402,-33.301848,151.191293,0.0,"Church MANGROVE MOUNTAIN",NO_MATCH_MANUAL_CHECK
202407,-34.482565,150.898093,0.0,"Dowcom Site 19 Keira St PORT KEMBLA",NO_MATCH_MANUAL_CHECK
202408,-32.255569,148.620133,0.0,"State Forests of NSW Cnr of Monash and Chelmsforel Sts DUBBO",NO_MATCH_MANUAL_CHECK
202409,-33.512907,151.193908,0.0,"Community Services Complex PEAT ISLAND",NO_MATCH_MANUAL_CHECK
202410,-33.549031,150.422859,0.0,"Fire Station Old Bells Line Road MT TOMAH",NO_MATCH_MANUAL_CHECK
202412,-33.873166,151.212838,0.0,"4 College St SYDNEY",NO_MATCH_MANUAL_CHECK
202413,-33.881348,151.217425,0.0,"16 Flinders St DARLINGHURST",NO_MATCH_MANUAL_CHECK
202416,-33.877879,151.011441,0.0,"Sydney Water flowmeter Monroe Street SEFTON",NO_MATCH_MANUAL_CHECK
202418,-33.890702,151.032227,0.0,"Reservoir POTTS HILL",NO_MATCH_MANUAL_CHECK
202422,-33.797296,150.880571,0.0,"11 Huntingwood Drive HUNTINGWOOD",NO_MATCH_MANUAL_CHECK
202423,-33.142667,148.173105,0.0,"Locomotive Depot Hartigan Ave PARKES",NO_MATCH_MANUAL_CHECK
202427,-33.889621,151.130753,0.0,"115 Liverpool Road ASHFIELD",NO_MATCH_MANUAL_CHECK
202434,-29.702411,152.937502,0.0,"Nymboida Fire Control Centre cnr Wharf & Through Sts SOUTH GRAFTON",NO_MATCH_MANUAL_CHECK
202435,-29.668581,152.98351,0.0,"Ulmarra Fire Control Centre School Drive Swan Creek via GRAFTON",NO_MATCH_MANUAL_CHECK
202436,-33.875714,151.065219,0.0,"2 Weeroona Rd STRATHFIELD",NO_MATCH_MANUAL_CHECK
202438,-33.53005,151.19452,0.0,"Peat Island Centre PEAT ISLAND",NO_MATCH_MANUAL_CHECK
202439,-33.724212,150.667852,0.0,"Regatta Centre Castlereagh Road PENRITH",NO_MATCH_MANUAL_CHECK
20244,-21.564999,139.717587,0.0,"CB Repeater Site Stanbroke Station DUCHESS",NO_MATCH_MANUAL_CHECK
202441,-33.84836,151.063134,0.0,"Stadium Australia HOMEBUSH BAY",NO_MATCH_MANUAL_CHECK
202442,-33.84455,151.061707,0.0,"Sydney Super Dome HOMEBUSH BAY",NO_MATCH_MANUAL_CHECK
20245,-21.22369,139.768626,0.0,"QR Site ROGICA CREEK",NO_MATCH_MANUAL_CHECK
202453,-33.281117,149.09835,0.0,"229-243 Anson St ORANGE",NO_MATCH_MANUAL_CHECK
202463,-33.860781,151.171449,0.0,"Sackville Hotel 599 Darling St ROZELLE",NO_MATCH_MANUAL_CHECK
202466,-34.023604,151.124624,0.0,"Telstra Co-Location Namco 3 Box Rd TAREN POINT",NO_MATCH_MANUAL_CHECK
202468,-33.809926,151.050985,0.0,"Optus Site 55 Kirby St RYDALMERE",NO_MATCH_MANUAL_CHECK
202469,-33.866234,150.857359,0.0,"Calmsley Hill City Farm off Darling Street FAIRFIELD",NO_MATCH_MANUAL_CHECK
202471,-33.90002,150.993344,0.0,"Telstra Site 753 Hume Hwy BASS HILL",NO_MATCH_MANUAL_CHECK
202472,-33.884056,151.202155,0.0,"Telstra Site South cnr of Broadway & Regent St ULTIMO",NO_MATCH_MANUAL_CHECK
202473,-33.739962,151.057286,0.0,"Telstra Site Loftus Rd PENNANT HILLS",NO_MATCH_MANUAL_CHECK
202475,-33.98293,151.136646,0.0,"Telstra Site 507 Princes Hwy BLAKEHURST",NO_MATCH_MANUAL_CHECK
202476,-33.752692,151.04629,0.0,"Telstra Site Pennant Hills Golf Club BEECROFT",NO_MATCH_MANUAL_CHECK
20248,-20.726089,139.484691,0.0,"Railway Station Station Street MOUNT ISA",NO_MATCH_MANUAL_CHECK
202483,-33.877441,151.100856,0.0,"Telstra Site 52-54 Railway Parade BURWOOD",NO_MATCH_MANUAL_CHECK
202486,-33.766607,151.04525,0.0,"Telstra Site 413 North Rocks Rd CARLINGFORD",NO_MATCH_MANUAL_CHECK
202491,-33.797126,151.180516,0.0,"CMTS Site 1 Thomas St CHATSWOOD",NO_MATCH_MANUAL_CHECK
202494,-33.786019,151.187976,0.0,"Telstra Site Chatswood Shops CHATSWOOD",NO_MATCH_MANUAL_CHECK
202495,-33.787642,151.17941,0.0,"Telstra Site cnr Pacific Hwy & Boundary St CHATSWOOD",NO_MATCH_MANUAL_CHECK
202498,-33.850814,151.085742,0.0,"Telstra Site George St CONCORD WEST",NO_MATCH_MANUAL_CHECK
2025,-16.415838,130.950475,0.0,"Health and Community Sercives Yarralin 250km SW KATHERINE",NO_MATCH_MANUAL_CHECK
202502,-33.738478,151.204001,0.0,"Telstra Site Hakea Ave DAVIDSON",NO_MATCH_MANUAL_CHECK
202503,-33.87349,151.202291,0.0,"Telstra Site Bathurst St Flyovers DARLING HARBOUR",NO_MATCH_MANUAL_CHECK
202507,-33.868274,151.211319,0.0,"Telstra Site Elizabeth St SYDNEY",NO_MATCH_MANUAL_CHECK
202508,-33.891993,151.249209,0.0,"Telstra Site Oxford St BONDI JUNCTION",NO_MATCH_MANUAL_CHECK
202509,-33.795221,151.184574,0.0,"Telstra site Shopping centre CHATSWOOD",NO_MATCH_MANUAL_CHECK
202512,-33.863829,151.130558,0.0,"Telstra Site Lyons Rd DRUMMOYNE",NO_MATCH_MANUAL_CHECK
202514,-33.869308,151.129141,0.0,"Telstra Site First Ave DRUMMOYNE",NO_MATCH_MANUAL_CHECK
202517,-33.902758,151.138436,0.0,"Telstra Site 115 Constitution Rd DULWICH HILL",NO_MATCH_MANUAL_CHECK
202518,-33.927423,151.214734,0.0,"Telstra Site Florence Ave EASTLAKES",NO_MATCH_MANUAL_CHECK
20252,-19.312306,138.534978,0.0,"Telstra Radio Terminal POMPEII CREEK",NO_MATCH_MANUAL_CHECK
202520,-33.811937,150.874701,0.0,"Telstra Site Horsley Rd EASTERN CREEK",NO_MATCH_MANUAL_CHECK
202521,-33.879289,151.237954,0.0,"Telstra Site cnr Ocean Ave & New South Head Rd EDGECLIFF",NO_MATCH_MANUAL_CHECK
202522,-33.87672,151.231661,0.0,"Telstra Site New South Head Rd RUSHCUTTERS BAY",NO_MATCH_MANUAL_CHECK
202524,-33.871216,151.26706,0.0,"Telstra Site Norwich Rd EDGECLIFF",NO_MATCH_MANUAL_CHECK
202526,-33.870536,151.211812,0.0,"Telstra Site Elizabeth St SYDNEY",NO_MATCH_MANUAL_CHECK
202528,-33.88071,151.217005,0.0,"Telstra Site Eastern Distributor SYDNEY",NO_MATCH_MANUAL_CHECK
202529,-34.167707,150.725028,0.0,"Telstra Site Menangle Rd DOUGLAS PARK",NO_MATCH_MANUAL_CHECK
202531,-33.740397,151.146495,0.0,"Abla Pastery 425 New Canterbury Road DULWICH HILL",NO_MATCH_MANUAL_CHECK
202532,-34.015536,151.205745,0.0,"Kurnell Substation Captain Cook Drive KURNELL",NO_MATCH_MANUAL_CHECK
20254,-20.976045,139.500499,0.0,"QR Site BROWNS CREEK",NO_MATCH_MANUAL_CHECK
202540,-33.806154,151.25163,0.0,"Balgowlah RSL 547 Sydney Rd SEAFORTH",NO_MATCH_MANUAL_CHECK
202542,-33.823679,151.172369,0.0,"Optus Site 12 Northwood Rd NORTHWOOD",NO_MATCH_MANUAL_CHECK
202545,-33.866624,151.118715,0.0,"Barnwell Park CANADA BAY",NO_MATCH_MANUAL_CHECK
202548,-33.877974,151.202467,0.0,"17 Little Pier St DARLING HARBOUR",NO_MATCH_MANUAL_CHECK
202555,-33.803715,151.005901,0.0,"Telstra Site cnr Albert & Church Sts NORTH PARRAMATTA",NO_MATCH_MANUAL_CHECK
202556,-33.792041,150.997769,0.0,"Telstra Site cnr Brien Rd & Church St NORTHMEAD",NO_MATCH_MANUAL_CHECK
202557,-33.833539,151.01852,0.0,"Telstra Site cnr Parramatta Rd & Berry St GRANVILLE",NO_MATCH_MANUAL_CHECK
202558,-33.827599,151.005259,0.0,"Telstra Site cnr Great Western Hwy & Woodville Rd PARRAMATTA",NO_MATCH_MANUAL_CHECK
202559,-33.820318,151.003322,0.0,"Telstra Site cnr Church St & Great Western Hwy GRANVILLE",NO_MATCH_MANUAL_CHECK
202560,-33.816917,151.003217,0.0,"Telstra Site cnr Argile & Church Sts PARRAMATTA",NO_MATCH_MANUAL_CHECK
202561,-33.808899,151.005316,0.0,"Cnr Church Street & Victoria Road PARRAMATTA",NO_MATCH_MANUAL_CHECK
202562,-33.80866,150.933867,0.0,"Telstra Site Clunies Ross St GREYSTANES",NO_MATCH_MANUAL_CHECK
